# Originator: me
# Number of profiles: 36
# Creation time: Fri Oct 11 09:49:55 2013
#            time   conductivity    temperature       pressure          pitch           roll          speed profile_number
#               s          mS/cm              C           dbar            rad            rad            m/s              -
1369029527.72979736    45.37030220    13.38930035   128.52999687     0.58293998    -0.00304400     0.26454347             31
1369029529.72607422    45.38239956    13.40130043   128.19000244     0.57264055    -0.00409651     0.25826531             31
1369029531.72402954    45.40100098    13.41619968   127.86000252     0.55863409    -0.00492042     0.24045382             31
1369029533.72958374    45.42180061    13.43649960   127.53000259     0.55917160    -0.00577255     0.23374588             31
1369029535.79834700    45.43190002    13.44579983   127.20000267     0.56826517    -0.00659924     0.23392179             31
1369029537.73187256    45.43630123    13.44950008   126.87000275     0.57555521    -0.00654029     0.23829320             31
1369029539.77643538    45.44000149    13.45259953   126.52000427     0.58156097    -0.00568232     0.24663904             31
1369029541.79730940    45.44260025    13.45440006   126.16999626     0.58174047    -0.00523599     0.25860797             31
1369029543.72519636    45.44489861    13.45660019   125.81000328     0.57683969    -0.00523599     0.27130101             31
1369029545.72589111    45.44769764    13.45890045   125.46999931     0.57054103    -0.00532680     0.28337322             31
1369029547.72547102    45.45090199    13.46090031   125.10999680     0.56885714    -0.00616875     0.24840944             31
1369029549.73272705    45.45639992    13.46560001   124.75000381     0.56730780    -0.00699214     0.21521037             31
1369029551.72544050    45.46370029    13.47169971   124.39999580     0.57330935    -0.00784951     0.25834004             31
1369029553.86578369    45.47510147    13.48209953   124.04000282     0.57922775    -0.00872665     0.30076422             31
1369029555.72476196    45.48369884    13.48910046   123.66999626     0.57577044    -0.00872665     0.27423213             31
1369029557.79645491    45.49709797    13.50259972   123.29000473     0.57118532    -0.00872665     0.23904508             31
1369029559.72714233    45.50429821    13.50749969   122.93000221     0.56953449    -0.00694440     0.24894629             31
1369029561.73880005    45.51780224    13.52169991   122.56999969     0.56769785    -0.00418942     0.26974015             31
1369029563.73965454    45.52179813    13.52449989   122.20999718     0.56999010    -0.00532939     0.27190350             31
1369029565.72956038    45.53589821    13.53709984   121.85000420     0.57550052    -0.00900301     0.26568854             31
1369029567.72879028    45.53689957    13.53909969   121.49000168     0.57802710    -0.00950255     0.26282326             31
1369029569.72357893    45.53770065    13.53960037   121.12000465     0.57887237    -0.00696675     0.26182895             31
1369029571.78674316    45.53719997    13.53880024   120.74000359     0.57772544    -0.00597478     0.26435766             31
1369029573.73370361    45.53730011    13.53810024   120.36999702     0.57172574    -0.00854609     0.27552054             31
1369029575.74332380    45.53770065    13.53829956   119.98999596     0.56741144    -0.01029255     0.27878038             31
1369029577.72863770    45.54080009    13.54030037   119.61999893     0.56821844    -0.00948556     0.25583777             31
1369029579.73291016    45.54810047    13.54699993   119.25000191     0.56925405    -0.00865747     0.23763524             31
1369029581.75460815    45.56560040    13.56159973   118.87999535     0.57255225    -0.00783292     0.27784207             31
1369029583.77075195    45.59999943    13.59189987   118.52000237     0.57584149    -0.00701061     0.31793963             31
1369029585.73297119    45.65670013    13.64480019   118.14000130     0.57897224    -0.00637860     0.28861437             31
1369029587.73236799    45.70580006    13.69299984   117.77999878     0.58299954    -0.00557315     0.24751534             31
1369029589.78449202    45.75759888    13.73910046   117.39999771     0.57992310    -0.00428354     0.23607204             31
1369029591.73083496    45.78979969    13.76930046   117.01999664     0.57139524    -0.00257797     0.24638728             31
1369029593.76724958    45.83390236    13.80640030   116.63999557     0.56641805    -0.00296627     0.26011512             31
1369029595.73007202    45.87779999    13.85029984   116.26999855     0.56472401    -0.00550730     0.27820506             31
1369029597.72360945    45.89079857    13.86320019   115.92000008     0.56916208    -0.00765891     0.28164237             31
1369029599.73092651    45.91539860    13.88510036   115.55000305     0.58234231    -0.00930644     0.26448514             31
1369029601.73098755    45.93820095    13.90649986   115.17999649     0.59030510    -0.00938275     0.26282817             31
1369029603.73901367    45.94439983    13.91590023   114.79000092     0.58618913    -0.00608997     0.29451224             31
1369029605.74851179    45.95540047    13.92520046   114.39999580     0.58140635    -0.00417227     0.31156591             31
1369029607.84836531    45.96089840    13.93350029   114.02000427     0.57366131    -0.00761451     0.27137846             31
1369029609.73059082    45.96710205    13.93879986   113.62999916     0.56809582    -0.01008806     0.24250022             31
1369029611.77365112    45.96370220    13.93799973   113.24999809     0.56865109    -0.00834334     0.26428219             31
1369029613.72754622    45.97080231    13.94439983   112.86999702     0.57031340    -0.00584985     0.29504805             31
1369029615.72952986    45.98810196    13.95909977   112.50000000     0.57381019    -0.00338346     0.29556674             31
1369029617.73089600    45.99730015    13.97019958   112.11000443     0.57794308    -0.00090373     0.28612268             31
1369029619.72903442    46.00500107    13.97739983   111.71999931     0.57890026    -0.00109807     0.29098903             31
1369029621.73258162    46.01739883    13.98789978   111.33999825     0.57807720    -0.00274417     0.30344372             31
1369029623.72531843    46.02419853    13.99440002   110.95000267     0.57634581    -0.00394338     0.28712855             31
1369029625.73435163    46.04030132    14.00780010   110.55999756     0.57377177    -0.00480139     0.24550243             31
1369029627.75296021    46.04770184    14.01550007   110.17999649     0.57246798    -0.00328394     0.24027365             31
1369029629.75167847    46.04810238    14.01980019   109.79000092     0.57246798     0.00094671     0.27463681             31
1369029631.73260498    46.06619835    14.03829956   109.39999580     0.57236025     0.00305975     0.29288847             31
1369029633.73294067    46.09029770    14.06229973   109.02000427     0.57152742    -0.00027158     0.27424666             31
1369029635.73083496    46.09310150    14.06869984   108.64000320     0.57092234    -0.00361048     0.25669655             31
1369029637.72263288    46.08709812    14.06320000   108.26000214     0.57506209    -0.00609432     0.26630554             31
1369029639.72760725    46.08520031    14.06159973   107.88999557     0.57917113    -0.00855975     0.27584327             31
1369029641.72793579    46.08570099    14.06060028   107.51000404     0.57785899    -0.01111212     0.28040843             31
1369029643.76239729    46.08369827    14.06000042   107.13000298     0.57620707    -0.01359003     0.28447982             31
1369029645.73053694    46.08469963    14.06229973   106.75000191     0.57527350    -0.01053681     0.27412753             31
1369029647.73001099    46.06900215    14.04899979   106.37999535     0.57444159    -0.00637730     0.26081483             31
1369029649.74401855    46.08039856    14.05790043   106.00000381     0.57421333    -0.00523599     0.26461773             31
1369029651.76062727    46.08860016    14.06709957   105.62000275     0.57421333    -0.00523599     0.27513199             31
1369029653.73297119    46.08520031    14.06630039   105.24000168     0.57389714    -0.00586836     0.27719154             31
1369029655.72751570    46.08260155    14.06359959   104.87000465     0.57307209    -0.00751845     0.27169713             31
1369029657.73053694    46.09270096    14.07079983   104.49999809     0.57313742    -0.00850350     0.27047359             31
1369029659.72900391    46.10400200    14.08300018   104.11999702     0.57567239    -0.00765851     0.28107448             31
1369029661.75192261    46.10410213    14.08300018   103.75000000     0.57740515    -0.00698132     0.28292285             31
1369029663.72660017    46.10660076    14.08619976   103.36999893     0.57570629    -0.00698132     0.24512881             31
1369029665.72660017    46.10859871    14.08670044   103.00000191     0.57429198    -0.00666670     0.21564294             31
1369029667.73394775    46.12160206    14.09720039   102.62000084     0.57512531    -0.00333343     0.25513708             31
1369029669.73309326    46.13389969    14.10990047   102.23999977     0.57595867     0.00000000     0.29453222             31
1369029671.73410034    46.14039898    14.11590004   101.87000275     0.57595867     0.00000000     0.28391281             31
1369029673.76864624    46.14910126    14.12310028   101.49000168     0.57595867     0.00000000     0.27323577             31
1369029675.72909546    46.16479874    14.13449955   101.11000061     0.57368214     0.00113827     0.28499968             31
1369029677.73587036    46.19249821    14.15349960   100.72999954     0.57038172     0.00278848     0.30338011             31
1369029679.75390625    46.26999855    14.22029972   100.34999847     0.57037638     0.00349066     0.29475456             31
1369029681.72558594    46.28280163    14.23379993    99.98000145     0.57283285     0.00349066     0.26587676             31
1369029683.73071289    46.29010201    14.23859978    99.61000443     0.57528041     0.00384635     0.24223227             31
1369029685.73007202    46.31690025    14.25959969    99.25000191     0.57779208     0.00468358     0.22477701             31
1369029687.73489380    46.31330013    14.25489998    98.87000084     0.57830579     0.00466423     0.23084909             31
1369029689.72708130    46.35910034    14.28219986    98.50000381     0.57501068     0.00301668     0.28153342             31
1369029691.73422956    46.38609886    14.31709957    98.14000130     0.57268625     0.00130880     0.30652174             31
1369029693.72695923    46.39659882    14.31869984    97.77000427     0.57351273    -0.00034414     0.25304498             31
1369029695.72973633    46.43179893    14.34939957    97.39999771     0.57421333    -0.00147370     0.21504237             31
1369029697.80939436    46.44259930    14.35869980    97.04000473     0.57421333     0.00020775     0.26041195             31
1369029699.72644758    46.44090176    14.35770035    96.68000221     0.57421333     0.00145243     0.29399666             31
1369029701.73224592    46.45599842    14.36439991    96.30999565     0.57282287     0.00105011     0.28214558             31
1369029703.73367310    46.47880077    14.38360023    95.93999863     0.57116449     0.00022092     0.25858477             31
1369029705.73035383    46.50149822    14.40060043    95.57999611     0.56950559    -0.00060853     0.25879860             31
1369029707.73148298    46.53379917    14.42749977    95.22000313     0.56783556    -0.00144355     0.26770574             31
1369029709.73349714    46.56499863    14.45209980    94.86000061     0.56988356    -0.00280595     0.26857315             31
1369029711.72922468    46.57320023    14.46059990    94.51000214     0.57400122    -0.00445301     0.26492124             31
1369029713.72961426    46.58170223    14.46630001    94.14999962     0.57551400    -0.00479132     0.26302661             31
1369029715.77563477    46.58870220    14.47179985    93.78000259     0.57469618    -0.00397351     0.26273493             31
1369029717.72909546    46.58939838    14.47200012    93.42000008     0.57320724    -0.00382602     0.26030981             31
1369029719.73175049    46.59230232    14.47449970    93.05000305     0.57068900    -0.00466544     0.25467079             31
1369029721.72683716    46.59490108    14.47669983    92.70000458     0.56910157    -0.00529810     0.25198058             31
1369029723.72982788    46.58800125    14.47159958    92.32999802     0.57075001    -0.00612232     0.26714390             31
1369029725.73157454    46.59369946    14.47519970    91.96999550     0.57243116    -0.00696290     0.28260813             31
1369029727.72869873    46.60039902    14.48099995    91.61000252     0.57327594    -0.00617336     0.25889357             31
1369029729.73162842    46.60009861    14.48099995    91.25000000     0.57411159    -0.00533772     0.23401593             31
1369029731.73432112    46.60550117    14.48390007    90.88000298     0.57273882    -0.00892223     0.25913820             31
1369029733.72922468    46.61200047    14.48980045    90.52000046     0.57109023    -0.01304368     0.29061278             31
1369029735.73419905    46.61960125    14.49549961    90.15999794     0.57072264    -0.01069438     0.27103390             31
1369029737.78387451    46.62690163    14.50129986    89.79999542     0.57072264    -0.00646267     0.23659670             31
1369029739.73456526    46.62980080    14.50389957    89.44000244     0.56956394    -0.00465663     0.24216431             31
1369029741.73346663    46.64609909    14.51580048    89.07999992     0.56790799    -0.00382865     0.26438773             31
1369029743.80273438    46.65949821    14.52700043    88.71000290     0.56825518    -0.00502542     0.27202277             31
1369029745.73261213    46.66969776    14.53419971    88.36000443     0.56951172    -0.00691025     0.27025813             31
1369029747.72660017    46.68049812    14.54380035    88.00000191     0.57094120    -0.00785241     0.26610965             31
1369029749.73272705    46.69919968    14.55799961    87.62999535     0.57175366    -0.00460261     0.25701010             31
1369029751.73666382    46.70929909    14.56690025    87.27000237     0.57246798    -0.00183587     0.25162022             31
1369029753.73190308    46.71939850    14.57419968    86.90999985     0.57246798    -0.00268871     0.27621111             31
1369029755.76794434    46.72550201    14.57979965    86.54000282     0.57242771    -0.00349066     0.29854317             31
1369029757.73429060    46.73079967    14.58170033    86.18000031     0.57075703    -0.00349066     0.26570740             31
1369029759.73773193    46.76169872    14.60649967    85.81000328     0.56907095    -0.00349066     0.23256894             31
1369029761.73281860    46.77780151    14.62090015    85.43999672     0.57130928    -0.00504528     0.24950781             31
1369029763.73489380    46.80429935    14.64179993    85.06999969     0.57380529    -0.00670929     0.26960764             31
1369029765.74253035    46.81809902    14.65359974    84.70000267     0.57490598    -0.00628867     0.27217950             31
1369029767.79230452    46.82889938    14.66230011    84.32999611     0.57570671    -0.00548795     0.27135417             31
1369029769.72540998    46.83959961    14.67010021    83.95000458     0.57521543    -0.00486437     0.26823639             31
1369029771.72766113    46.85949802    14.68570042    83.57000351     0.57353148    -0.00402241     0.26176091             31
1369029773.74966431    46.86379910    14.68910027    83.19000244     0.57246798    -0.00377964     0.27031375             31
1369029775.73577881    46.87699795    14.69740009    82.81000137     0.57246798    -0.00461481     0.30685162             31
1369029777.72689819    46.88600063    14.70619965    82.41999626     0.57223730    -0.00523599     0.31444130             31
1369029779.73291016    46.88899994    14.70899963    82.04000473     0.57141297    -0.00523599     0.24445279             31
1369029781.73565674    46.88990116    14.71000004    81.64999962     0.57087995    -0.00586524     0.19948345             31
1369029783.72730207    46.88690186    14.70740032    81.26999855     0.57168151    -0.00907142     0.26899352             31
1369029785.73461914    46.88620090    14.70650005    80.88000298     0.57239829    -0.01218246     0.33660168             31
1369029787.77228498    46.88260078    14.70300007    80.48999786     0.56898776    -0.01047719     0.30750502             31
1369029789.77838850    46.84169769    14.67819977    80.10999680     0.56569465    -0.00883064     0.27941009             31
1369029791.80524397    46.83710098    14.67160034    79.73000050     0.56471035    -0.00795033     0.28140406             31
1369029793.73776245    46.82759762    14.66709995    79.34999943     0.56406527    -0.00730526     0.28453539             31
1369029795.73755598    46.82380199    14.66520023    78.97999763     0.56673083    -0.00598482     0.27168274             31
1369029797.73806763    46.82109833    14.66409969    78.60000134     0.57171240    -0.00432430     0.24764530             31
1369029799.73171997    46.82280064    14.66530037    78.22000027     0.57204752    -0.00392382     0.24646175             31
1369029801.73734236    46.83440208    14.67529964    77.84999847     0.56793626    -0.00474607     0.26712244             31
1369029803.72888184    46.83780193    14.67689991    77.48000145     0.56446792    -0.00591516     0.27937794             31
1369029805.73123884    46.84360027    14.68340015    77.10999966     0.56189558    -0.00763005     0.27923988             31
1369029807.73422956    46.84730053    14.68680000    76.75000191     0.56164761    -0.00844726     0.27906205             31
1369029809.72790527    46.85170174    14.69050026    76.38999939     0.56588230    -0.00760033     0.27879060             31
1369029811.76782227    46.85959816    14.69849968    76.04000092     0.56897736    -0.00677894     0.27825372             31
1369029813.78695679    46.86130047    14.70009995    75.66999912     0.56897736    -0.00595601     0.27687734             31
1369029815.87994385    46.86279774    14.70139980    75.30000210     0.56858922    -0.00549474     0.27234392             31
1369029817.72882080    46.87500000    14.70969963    74.93999958     0.56678419    -0.00669808     0.25686169             31
1369029819.73373413    46.88399792    14.71959972    74.58000183     0.56436646    -0.00830989     0.23612410             31
1369029821.72949934    46.88240051    14.71770000    74.21000004     0.56628769    -0.00809006     0.25176276             31
1369029823.73725080    46.89070225    14.72579956    73.85000229     0.56960401    -0.00726097     0.27911352             31
1369029825.72860718    46.88149929    14.72060013    73.48999977     0.57181796    -0.00533835     0.27754612             31
1369029827.73230696    46.88039780    14.72220039    73.11999798     0.57352439    -0.00277873     0.26073130             31
1369029829.73331404    46.87789917    14.71980000    72.75000095     0.57324880    -0.00222759     0.25890817             31
1369029831.73583984    46.87049866    14.71539974    72.36000061     0.57154966    -0.00307715     0.26765561             31
1369029833.76526594    46.85560226    14.70569992    71.97999954     0.57031062    -0.00390269     0.27171660             31
1369029835.77984619    46.84659958    14.69880009    71.59999847     0.56948978    -0.00472355     0.27132486             31
1369029837.77255964    46.84350014    14.69629955    71.22000217     0.56999199    -0.00557420     0.27336967             31
1369029839.73181152    46.84279919    14.69659996    70.84000111     0.57185096    -0.00619386     0.27756414             31
1369029841.73168945    46.84249878    14.69699955    70.45000076     0.57409482    -0.00690232     0.28311627             31
1369029843.72879028    46.84500217    14.69830036    70.05000114     0.57153154    -0.00519346     0.28791478             31
1369029845.73910522    46.84899807    14.70300007    69.65000153     0.56905159    -0.00354015     0.29255730             31
1369029847.73548079    46.85410023    14.70769978    69.25000191     0.56817374    -0.00268705     0.30947322             31
1369029849.73504639    46.85329914    14.70750046    68.86000156     0.56732786    -0.00184117     0.32713272             31
1369029851.79135847    46.84860229    14.70460033    68.46000195     0.57221416    -0.00459228     0.29471148             31
1369029853.73041487    46.85359955    14.70680046    68.07000160     0.57787869    -0.00782916     0.25557469             31
1369029855.78830671    46.87540054    14.72710037    67.65999794     0.57820791    -0.00686456     0.26975318             31
1369029857.78012085    46.89829826    14.74790001    67.24999905     0.57655501    -0.00438517     0.30308071             31
1369029859.79592896    46.89929962    14.75300026    66.83000088     0.57268908    -0.00403559     0.31089232             31
1369029861.73510742    46.88049793    14.73869991    66.43000126     0.56894768    -0.00465915     0.30607216             31
1369029863.73870850    46.83690071    14.71730042    66.02000237     0.56622413    -0.00523599     0.29790557             31
1369029865.73145247    46.79399967    14.67450047    65.60999870     0.56876412    -0.00523599     0.28513544             31
1369029867.72906494    46.79979801    14.67700005    65.20999908     0.57125864    -0.00505732     0.27762064             31
1369029869.78855085    46.85929775    14.72659969    64.80000019     0.57375674    -0.00422463     0.28848877             31
1369029871.73507690    46.90120220    14.75889969    64.38000202     0.57550509    -0.00337726     0.29878964             31
1369029873.76565552    46.93860054    14.79119968    63.96999836     0.57220584    -0.00255245     0.30403558             31
1369029875.73648787    46.96129799    14.80630016    63.56999874     0.56891572    -0.00178642     0.30846970             31
1369029877.72988892    47.00990200    14.84340000    63.15999985     0.56637054    -0.00348320     0.27959252             31
1369029879.75360107    47.03899860    14.86530018    62.75000095     0.56389300    -0.00513487     0.25148291             31
1369029881.78061628    47.04569817    14.87399960    62.35000134     0.56374133    -0.00756547     0.28238835             31
1369029883.73507690    47.06079960    14.88469982    61.95000172     0.56374133    -0.00949463     0.30940772             31
1369029885.73035383    47.07109928    14.89340019    61.56000137     0.56423163    -0.00949137     0.30676579             31
1369029887.77978516    47.07809925    14.89599991    61.14999771     0.56503228    -0.00789010     0.28009928             31
1369029889.73968506    47.08280087    14.90279961    60.76000214     0.56472328    -0.00774472     0.27641044             31
1369029891.75745344    47.09060192    14.90620041    60.37000179     0.56307504    -0.00939297     0.30112212             31
1369029893.73767090    47.10100174    14.91580009    59.98000145     0.56199604    -0.01016667     0.30557776             31
1369029895.73352766    47.11840153    14.92920017    59.59000111     0.56199604    -0.00933513     0.27365327             31
1369029897.73614502    47.12759972    14.93630028    59.20000076     0.56243262    -0.00872665     0.25910244             31
1369029899.73181152    47.13019848    14.93980026    58.81999969     0.56412881    -0.00872665     0.29333257             31
1369029901.73785400    47.12910175    14.93910027    58.42999935     0.56563057    -0.00815104     0.31635596             31
1369029903.74658918    47.11679935    14.93080044    58.03999901     0.56645635    -0.00484794     0.29122732             31
1369029905.76571655    47.12009907    14.93050003    57.65999794     0.56713350    -0.00199161     0.26813026             31
1369029907.78091431    47.11989880    14.93459988    57.27000237     0.56548475    -0.00611346     0.27660592             31
1369029909.81793213    47.06140041    14.90209961    56.88000202     0.56380995    -0.01030043     0.28521549             31
1369029911.74063110    47.04309940    14.87800026    56.49000168     0.56726229    -0.00871150     0.28574710             31
1369029913.73110962    47.03839779    14.87600040    56.09000206     0.57223560    -0.00622485     0.28599974             31
1369029915.73687744    47.03919888    14.87469959    55.70000172     0.57265727    -0.00471730     0.30312323             31
1369029917.74087524    47.08360195    14.90550041    55.30000210     0.57018317    -0.00389260     0.33018944             31
1369029919.73523664    47.13669777    14.95250034    54.87999916     0.56609113    -0.00307834     0.31794265             31
1369029921.73740339    47.16159821    14.97220039    54.48999882     0.56024397    -0.00224304     0.26640795             31
1369029923.77307129    47.17440128    14.98470020    54.07999992     0.55897177    -0.00300919     0.25046366             31
1369029925.73110962    47.14670181    14.97200012    53.68000031     0.56473683    -0.00630350     0.28894169             31
1369029927.75061750    47.13500023    14.95569992    53.28999996     0.56872897    -0.00798148     0.31159919             31
1369029929.73178101    47.14270115    14.96129990    52.89000034     0.56790818    -0.00551913     0.29294492             31
1369029931.75704956    47.16750145    14.97739983    52.48000145     0.56689389    -0.00365972     0.27923116             31
1369029933.73178101    47.18939781    14.99890041    52.08000183     0.56562399    -0.00429466     0.28544134             31
1369029935.73904419    47.18989849    15.00090027    51.68000221     0.56397459    -0.00511935     0.29350742             31
1369029937.73501587    47.18269825    14.99530029    51.27999783     0.56302035    -0.00811998     0.29028326             31
1369029939.73044538    47.16790199    14.98530006    50.87999821     0.56218483    -0.01146213     0.28522491             31
1369029941.76980591    47.13779926    14.96580029    50.48999786     0.56263461    -0.01030154     0.29653851             31
1369029943.73535872    47.15179920    14.97189999    50.07999897     0.56348526    -0.00774953     0.31313200             31
1369029945.73486328    47.15189934    14.97420025    49.67999935     0.56374133    -0.00753651     0.30258030             31
1369029947.72937727    47.15129852    14.97449970    49.28999901     0.56374133    -0.00834306     0.27999498             31
1369029949.74054670    47.12180138    14.96770000    48.88000011     0.56374133    -0.01507843     0.27751035             31
1369029951.73468018    47.03639984    14.89120007    48.48000050     0.56374133    -0.02664378     0.29254430             31
1369029953.74963379    46.97730064    14.85550022    48.08000088     0.56235147    -0.03107647     0.29029349             31
1369029955.73957014    46.99039936    14.86200047    47.71999836     0.55980442    -0.02725589     0.27064267             31
1369029957.73636580    47.01360226    14.87849998    47.36999989     0.55676001    -0.02237183     0.24777598             31
1369029959.78097534    47.03710079    14.90439987    47.02000141     0.55676001    -0.01660688     0.25905961             31
1369029961.73971558    47.01499939    14.89050007    46.65999889     0.55676001    -0.01063149     0.27075514             31
1369029963.73458862    47.01169968    14.88980007    46.30000114     0.56079011    -0.01047198     0.25734132             31
1369029965.73999023    46.98009968    14.87100029    45.93999863     0.56492572    -0.01047198     0.24325588             31
1369029967.74027205    46.95839882    14.85120010    45.54999828     0.56475125    -0.00973656     0.28346932             31
1369029969.73211670    46.96949959    14.85980034    45.18000126     0.56392368    -0.00890900     0.33087162             31
1369029971.74191284    46.97989941    14.86999989    44.79000092     0.55973679    -0.00605695     0.30377677             31
1369029973.73728132    46.99580193    14.88029957    44.40999985     0.55479377    -0.00276159     0.25743888             31
1369029975.76831770    47.00789928    14.89680004    44.02999878     0.55668978    -0.00231540     0.27465277             31
1369029977.85053205    47.02060223    14.90900040    43.64999771     0.56182959    -0.00317203     0.32199397             31
1369029979.73663330    47.05399990    14.93360043    43.24999809     0.56374133    -0.00318901     0.32414728             31
1369029981.73974609    47.07550049    14.95289993    42.85999775     0.56374133    -0.00236587     0.28197442             31
1369029983.73743391    47.14129925    14.99370003    42.47000217     0.56194243    -0.00174533     0.25787927             31
1369029985.73056746    47.22839832    15.06459999    42.06999779     0.55550135    -0.00174533     0.28544366             31
1369029987.73938704    47.34330177    15.16020012    41.68000221     0.55175561    -0.00162955     0.29841490             31
1369029989.73400879    47.36879826    15.17969990    41.30000114     0.55354798    -0.00073337     0.26707053             31
1369029991.73151350    47.43100166    15.22480011    40.91000080     0.55489195    -0.00006139     0.24356745             31
1369029993.73571777    47.47990131    15.27700043    40.52000046     0.56186534    -0.00171265     0.27263945             31
1369029995.85929060    47.48489857    15.27960014    40.13999939     0.56889427    -0.00349066     0.30503730             31
1369029997.73764038    47.48529911    15.27849960    39.73999977     0.56681552    -0.00349066     0.30472434             31
1369029999.78787231    47.48290062    15.27690029    39.34000015     0.56406367    -0.00349066     0.30431003             31
1369030001.73648787    47.47210026    15.26939964    38.94000053     0.56316479    -0.00291411     0.30727004             31
1369030003.74243879    47.47910023    15.27229977    38.52999926     0.56224951    -0.00199880     0.31204625             31
1369030005.73651838    47.50979900    15.30080032    38.12999964     0.56322446    -0.00215480     0.31427514             31
1369030007.73654890    47.50820160    15.30259991    37.72000074     0.56570206    -0.00298067     0.31610290             31
1369030009.73184204    47.48710155    15.29010010    37.30999947     0.56441519    -0.00349066     0.31444333             31
1369030011.74102783    47.50130177    15.29740047    36.88999891     0.55671577    -0.00349066     0.30682204             31
1369030013.80036116    47.53320217    15.33479977    36.48999929     0.55299643    -0.00349066     0.29511657             31
1369030015.73886108    47.53409863    15.33800030    36.08999968     0.55805992    -0.00349066     0.27253489             31
1369030017.78852034    47.52820015    15.33479977    35.69000006     0.56278504    -0.00401666     0.27145604             31
1369030019.73627424    47.52510071    15.33189964    35.29000044     0.56468060    -0.00528037     0.31103754             31
1369030021.73800659    47.52580166    15.33040047    34.89000082     0.56715940    -0.00693291     0.36279766             31
1369030023.73426008    47.60980129    15.41119957    34.50000048     0.56882270    -0.00459526     0.29852697             31
1369030025.73648787    47.64840126    15.45540047    34.10000086     0.57061470    -0.00190724     0.22441453             31
1369030027.78858137    47.65270233    15.46490002    33.68000031     0.56447118    -0.00487106     0.27301395             31
1369030029.80160522    47.61590004    15.44530010    33.26999903     0.55789479    -0.00815926     0.32883532             31
1369030031.87005615    47.55799770    15.40340042    32.85000086     0.55388437    -0.00800773     0.30467464             31
1369030033.73776245    47.67590046    15.48419952    32.44999886     0.55141021    -0.00738920     0.27559990             31
1369030035.73233747    47.72339821    15.54819965    32.04999924     0.55270487    -0.00781736     0.27660727             31
1369030037.74149275    47.72900105    15.55459976    31.65999889     0.55870323    -0.00953117     0.31797413             31
1369030039.74658918    47.73749828    15.57180023    31.25000000     0.56288817    -0.01002591     0.32271593             31
1369030041.80499268    47.73540020    15.57719994    30.85000038     0.56453856    -0.00920070     0.28947823             31
1369030043.74163818    47.79839993    15.64169979    30.46000004     0.56689762    -0.00794279     0.27026643             31
1369030045.73660278    47.85749912    15.70479965    30.05000114     0.57448131    -0.00372963     0.26963425             31
1369030047.73758650    47.91349888    15.75920010    29.63999987     0.57982221     0.00000000     0.27684435             31
1369030049.86847639    47.95519829    15.79380035    29.21999931     0.57247646     0.00000000     0.31843096             31
1369030051.73782349    48.05250168    15.88759995    28.78000021     0.56647478    -0.00010818     0.34741572             31
1369030053.79998779    48.10910225    15.96370029    28.34000111     0.54720104    -0.00286157     0.32945408             31
1369030055.73895264    48.12369823    15.97819996    27.92000055     0.53272503    -0.00492957     0.31596354             31
1369030057.74270630    48.13920021    15.99470043    27.53000021     0.53933287    -0.00364457     0.31554583             31
1369030059.74267578    48.16020012    16.01959991    27.13000059     0.54619315    -0.00239725     0.31678515             31
1369030061.73438215    48.18130016    16.04400063    26.74000025     0.55759771    -0.00223402     0.29288471             31
1369030063.73255110    48.19890022    16.06550026    26.35999918     0.57093802    -0.00306779     0.25100213             31
1369030065.73898315    48.21680069    16.08539963    25.95999956     0.56969190    -0.00264728     0.25261094             31
1369030067.79388428    48.23989868    16.11219978    25.55000067     0.55405757    -0.00100156     0.29720090             31
1369030069.74398804    48.26139927    16.13459969    25.16999960     0.54630444     0.00000000     0.30855236             31
1369030071.74350691    48.27819824    16.15629959    24.80999947     0.55043880     0.00000000     0.27150725             31
1369030073.73639631    48.29850197    16.18149948    24.44000006     0.55711198     0.00051235     0.25230072             31
1369030075.73361921    48.32739830    16.21719933    24.05999899     0.56993259     0.00222176     0.27284086             31
1369030077.75434065    48.35579872    16.26070023    23.68000031     0.57906906     0.00330054     0.28855124             31
1369030079.77404785    48.37059975    16.29360008    23.28000069     0.57742134     0.00247667     0.29055974             31
1369030081.73450422    48.39550018    16.32209969    22.89000034     0.57612746     0.00182973     0.29213691             31
1369030083.73654890    48.45530033    16.39200020    22.47999907     0.56927350     0.00174533     0.31689948             31
1369030085.78635359    48.52379799    16.49670029    22.06000090     0.56187945     0.00174533     0.34406026             31
1369030087.74002075    48.57739925    16.56760025    21.65999889     0.56025070    -0.00027978     0.29912009             31
1369030089.75262451    48.64500046    16.66500092    21.24000072     0.56025070    -0.00274472     0.23713698             31
1369030091.74161482    48.70409966    16.75239944    20.82000017     0.56371146    -0.00176027     0.27127040             31
1369030093.73862410    48.78240108    16.86059952    20.40999889     0.56862827     0.00069814     0.34641376             31
1369030095.73394775    48.84570122    16.95989990    19.98999953     0.57446122    -0.00012396     0.35695554             31
1369030097.74014282    48.91880035    17.06710052    19.55999970     0.58128181    -0.00353424     0.31779261             31
1369030099.75473022    48.98590088    17.16979980    19.12999988     0.58750343    -0.00765151     0.29358082             31
1369030101.77194214    49.05230045    17.29070091    18.68000031     0.59326238    -0.01258776     0.28403887             31
1369030103.86065674    49.13959980    17.41710091    18.22000027     0.58241847    -0.02042373     0.30429936             31
1369030105.73373413    49.23699856    17.58569908    17.74999976     0.55587296    -0.02906645     0.35248537             31
