# Originator: Lucas Merckelbach
# Dataset: German Bight filtered T and C
# Number of profiles: 36
# Creation time: Wed Oct 23 15:44:58 2013
#            time   conductivity    temperature       pressure          pitch           roll          speed profile_number
#               s          mS/cm              C           dbar            rad            rad            m/s              -
1376311231.70221663    43.75467224    18.11473310     0.37999999    -0.22158407     0.00135375     0.01770260              2
1376311233.63998413    43.75575588    18.11571798     0.44000000    -0.40105530    -0.02625720     0.04265311              2
1376311235.64023542    43.75630232    18.11616703     0.61999999    -0.50015830    -0.03903471     0.08964298              2
1376311237.64508057    43.75534959    18.11577347     0.82000002    -0.49486935    -0.03299022     0.15926806              2
1376311239.65927839    43.75685230    18.11689365     1.04999997    -0.49511654    -0.03065470     0.21294222              2
1376311241.63778687    43.76029358    18.11917803     1.36999995    -0.51710249    -0.04347984     0.19100911              2
1376311243.64581299    43.76227554    18.12029343     1.57000005    -0.54514285    -0.05983670     0.16303617              2
1376311245.67788696    43.76291537    18.12013020     1.87999994    -0.54941514    -0.04971087     0.20031708              2
1376311247.64810181    43.76272129    18.11951394     2.24999994    -0.54375343    -0.02787290     0.26698995              2
1376311249.64871216    43.76120377    18.11794082     2.59000003    -0.51741401    -0.01824123     0.30037818              2
1376311251.63758039    43.75995439    18.11680922     2.87999988    -0.47080301    -0.01979493     0.30348668              2
1376311253.63787842    43.76086597    18.11726531     3.14999998    -0.45635395    -0.02611808     0.28277655              2
1376311255.64562988    43.76206343    18.11763187     3.35999995    -0.52586151    -0.04408071     0.20289801              2
1376311257.64477539    43.76194505    18.11688738     3.60000014    -0.58884275    -0.06031637     0.13171431              2
1376311259.63897705    43.76158324    18.11575868     3.86000007    -0.55352926    -0.05068542     0.18723756              2
1376311261.65543318    43.76089957    18.11566711     4.16000009    -0.51791800    -0.04097326     0.24322896              2
1376311263.76453352    43.76046003    18.11615909     4.44999993    -0.47132688    -0.04088063     0.29369928              2
1376311265.63727522    43.76184487    18.11674213     4.76000011    -0.43662826    -0.04146874     0.33010000              2
1376311267.64587402    43.76401085    18.11809918     5.04999995    -0.40848182    -0.03695387     0.33891550              2
1376311269.63793945    43.76528508    18.11915442     5.31000018    -0.40105247    -0.02622257     0.30166248              2
1376311271.64234114    43.76544225    18.11915002     5.56999981    -0.40622683    -0.02157583     0.27621086              2
1376311273.64669800    43.76493574    18.11822130     5.88000000    -0.43690473    -0.02884164     0.27294524              2
1376311275.63822126    43.76586246    18.11866719     6.20999992    -0.45840083    -0.03460203     0.27352541              2
1376311277.64013672    43.76775924    18.12050913     6.53999984    -0.43671934    -0.03299600     0.29095976              2
1376311279.64175415    43.76760592    18.12037473     6.85000002    -0.41492665    -0.03120815     0.30938084              2
1376311281.65637922    43.76785667    18.12132446     7.17999995    -0.39848459    -0.02380922     0.35455505              2
1376311283.66961670    43.76788701    18.12164165     7.51999974    -0.38245380    -0.01659537     0.39859928              2
1376311285.68411255    43.76719986    18.12017151     7.79999971    -0.39585880    -0.01351125     0.35925484              2
1376311287.63900757    43.76474522    18.11715723     8.09000015    -0.40851952    -0.01170257     0.32239950              2
1376311289.64731550    43.76167139    18.11272047     8.38000000    -0.42530888    -0.01592210     0.29372954              2
1376311291.64474487    43.76205861    18.11270278     8.62999976    -0.44287761    -0.02763459     0.28600570              2
1376311293.66278076    43.76175859    18.11244728     8.92000020    -0.45039448    -0.03264584     0.27779408              2
1376311295.64309692    43.76024943    18.11076223     9.22999978    -0.44058271    -0.02610466     0.26791010              2
1376311297.64725447    43.76222705    18.11404407     9.52000022    -0.42649052    -0.02112037     0.26360371              2
1376311299.70539045    43.76598044    18.11772091     9.84000027    -0.39839292    -0.02190086     0.27905078              2
1376311301.64127302    43.76676360    18.11850542    10.14000058    -0.37015150    -0.02272895     0.29457690              2
1376311303.64041853    43.76319965    18.11423875    10.39000034    -0.39074553    -0.02849528     0.28325271              2
1376311305.68402100    43.76078311    18.10960580    10.65000057    -0.41077372    -0.03410318     0.27223966              2
1376311307.64319563    43.76456905    18.11377834    10.93000054    -0.41671617    -0.03797972     0.27831974              2
1376311309.64108276    43.76667982    18.11717237    11.18999958    -0.42160367    -0.04286723     0.29049876              2
1376311311.65927839    43.76453284    18.11411529    11.49000049    -0.41757355    -0.04191544     0.30719359              2
1376311313.64539289    43.76175962    18.10988274    11.80999994    -0.40377805    -0.03461194     0.32920435              2
1376311315.64127302    43.76068992    18.10841993    12.07999945    -0.39527109    -0.02691499     0.34051491              2
1376311317.71270752    43.76058742    18.10789632    12.31999993    -0.39767888    -0.01888903     0.33008402              2
1376311319.64838362    43.75488086    18.10389079    12.58999944    -0.40290510    -0.01141113     0.30540733              2
1376311321.64655256    43.72994534    18.07381095    12.86000013    -0.41895130    -0.00739958     0.22576158              2
1376311323.63995361    43.69646350    18.01197983    13.07999969    -0.43462779    -0.00365393     0.15252975              2
1376311325.69144392    43.68183645    17.96367860    13.35999966    -0.43544323    -0.00691567     0.23995359              2
1376311327.68741560    43.68169996    17.94512891    13.68999958    -0.43624770    -0.01013353     0.32620141              2
1376311329.74652815    43.68536340    17.93729774    13.96999955    -0.42022003    -0.01413386     0.33503678              2
1376311331.64297485    43.69802937    17.93793287    14.27000046    -0.40664050    -0.01722011     0.33483796              2
1376311333.64661360    43.71159937    17.93976166    14.58999991    -0.39099559    -0.02042323     0.32910888              2
1376311335.64013672    43.71694905    17.93700852    14.86999989    -0.37698515    -0.02289567     0.31779947              2
1376311337.64942122    43.71409213    17.92206281    15.11000037    -0.37465595    -0.02199976     0.30053505              2
1376311339.64285278    43.69482710    17.87326966    15.42000055    -0.39151157    -0.01557857     0.27356976              2
1376311341.63861799    43.61604239    17.77733359    15.70999980    -0.40813499    -0.01082960     0.25231512              2
1376311343.64624739    43.33732834    17.51431796    15.93999982    -0.42287602    -0.01246749     0.25318573              2
1376311345.64303589    42.91094762    17.08433274    16.20000005    -0.43478015    -0.01385559     0.25502939              2
1376311347.69979858    42.49341849    16.63741360    16.46000028    -0.41075079    -0.01219839     0.27126810              2
1376311349.69535017    42.10012652    16.20734818    16.71000004    -0.38767539    -0.01060698     0.28686213              2
1376311351.71380615    41.72807788    15.79029282    16.97000027    -0.38798349    -0.01349293     0.26944771              2
1376311353.64559937    41.38581297    15.42299512    17.22000003    -0.38985262    -0.01598512     0.25398999              2
1376311355.64971924    41.04026094    15.04725578    17.43000031    -0.40150845    -0.02141130     0.24101536              2
1376311357.64886475    40.70258746    14.65661130    17.64999986    -0.42092477    -0.02869242     0.23389920              2
1376311359.64438581    40.48260332    14.39973416    17.89999962    -0.43222187    -0.03347115     0.22554987              2
1376311361.64685059    40.37170595    14.28344602    18.09999943    -0.43065262    -0.03425577     0.21546853              2
1376311363.64835310    40.30663794    14.21660583    18.30000043    -0.42903175    -0.03251221     0.21223535              2
1376311365.64047956    40.27580124    14.18596435    18.53000045    -0.42740473    -0.02030952     0.23837417              2
1376311367.64584351    40.26675157    14.18641649    18.78000021    -0.42560476    -0.00904613     0.26016145              2
1376311369.68002319    40.26077768    14.18699331    18.96000028    -0.41902221    -0.01727430     0.18228401              2
1376311371.64285278    40.25254964    14.18256787    19.14000034    -0.41378182    -0.02382478     0.12028547              2
1376311373.65109253    40.24302382    14.17428170    19.34999943    -0.41587202    -0.02731546     0.13421097              2
1376311375.64611816    40.23703445    14.17265131    19.55000043    -0.42166421    -0.02897037     0.18699279              2
1376311377.64347029    40.23286905    14.17328313    19.72000003    -0.43060068    -0.02920734     0.20719356              2
1376311379.65579224    40.22516112    14.16633449    19.91000056    -0.44189545    -0.02840057     0.20348024              2
1376311381.64288330    40.21606779    14.15567103    20.13000011    -0.44116179    -0.02722166     0.20772674              2
1376311383.65109253    40.20957038    14.14923883    20.33999920    -0.42405040    -0.02559201     0.22262924              2
1376311385.64877319    40.20380355    14.14422658    20.55999994    -0.40783299    -0.02330552     0.23664977              2
1376311387.70136213    40.19892900    14.14091283    20.78000069    -0.39300822    -0.01918753     0.24918371              2
1376311389.64563704    40.19824794    14.14330753    20.95999956    -0.38188347    -0.01609732     0.25858939              2
1376311391.64303589    40.19744400    14.14520036    21.15000010    -0.39936397    -0.02006539     0.21344173              2
1376311393.64231062    40.19279723    14.14055847    21.37000084    -0.42059753    -0.02496544     0.16133925              2
1376311395.64343977    40.18734164    14.13354648    21.58999920    -0.42954407    -0.01697063     0.16414444              2
1376311397.68662214    40.18276865    14.12873877    21.77000046    -0.43435407    -0.00494562     0.18466943              2
1376311399.65036726    40.17780969    14.12317788    21.98999882    -0.43027277    -0.00454466     0.19503425              2
1376311401.65173340    40.17362624    14.11800617    22.20000029    -0.42064228    -0.01176753     0.19809102              2
1376311403.64560652    40.17016368    14.11462528    22.40999937    -0.41384825    -0.01801815     0.20798516              2
1376311405.64212036    40.16722397    14.11190329    22.60999918    -0.41058478    -0.02291333     0.22541683              2
